TransitRouteId;Departure/vehicleRefId;StopDeparture;StopArrival;Passengers
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;4
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;58370cee-4e75-42b2-ab4b-c158fbe140bc;6
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;4
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;2838fc78-9594-4b6b-86c4-cff56c596866;16
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;565cea36-41e8-4e44-bc7b-356271c35a4c;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;a95802e5-2908-4f62-9e52-caeca9ddc5b4;5
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;912c0707-ec72-4956-b8a9-ff801f83a87d;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;2dc119b4-ee2b-4134-b521-97fcb7db2b12;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;3db4a004-054b-4885-82ef-9b6c132de667;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;4489daf8-e647-4631-a2b9-03014b8f2d37;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;06d6f22a-51fd-4113-bba7-a5634e6ce96e;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;06d6f22a-51fd-4113-bba7-a5634e6ce96e;58370cee-4e75-42b2-ab4b-c158fbe140bc;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;06d6f22a-51fd-4113-bba7-a5634e6ce96e;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;06d6f22a-51fd-4113-bba7-a5634e6ce96e;2838fc78-9594-4b6b-86c4-cff56c596866;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;06d6f22a-51fd-4113-bba7-a5634e6ce96e;a95802e5-2908-4f62-9e52-caeca9ddc5b4;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;06d6f22a-51fd-4113-bba7-a5634e6ce96e;25549f6d-f61a-4506-aa8f-9f5c19daede0;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;06d6f22a-51fd-4113-bba7-a5634e6ce96e;8943abcb-0649-47c3-9c73-ccc346614ebb;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;06d6f22a-51fd-4113-bba7-a5634e6ce96e;4489daf8-e647-4631-a2b9-03014b8f2d37;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;58370cee-4e75-42b2-ab4b-c158fbe140bc;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;2838fc78-9594-4b6b-86c4-cff56c596866;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;912c0707-ec72-4956-b8a9-ff801f83a87d;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;3db4a004-054b-4885-82ef-9b6c132de667;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;0740b919-defd-4c78-9250-261d6471ecfb;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;58370cee-4e75-42b2-ab4b-c158fbe140bc;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;2838fc78-9594-4b6b-86c4-cff56c596866;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;912c0707-ec72-4956-b8a9-ff801f83a87d;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;25549f6d-f61a-4506-aa8f-9f5c19daede0;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;53461b44-1e97-4109-a5eb-f354ec52e947;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;8943abcb-0649-47c3-9c73-ccc346614ebb;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;38bec0da-8214-414c-b3d5-081400e8dce1;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;38bec0da-8214-414c-b3d5-081400e8dce1;2838fc78-9594-4b6b-86c4-cff56c596866;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;38bec0da-8214-414c-b3d5-081400e8dce1;a95802e5-2908-4f62-9e52-caeca9ddc5b4;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;38bec0da-8214-414c-b3d5-081400e8dce1;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;2838fc78-9594-4b6b-86c4-cff56c596866;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;565cea36-41e8-4e44-bc7b-356271c35a4c;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;a95802e5-2908-4f62-9e52-caeca9ddc5b4;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;912c0707-ec72-4956-b8a9-ff801f83a87d;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;25549f6d-f61a-4506-aa8f-9f5c19daede0;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;58370cee-4e75-42b2-ab4b-c158fbe140bc;2838fc78-9594-4b6b-86c4-cff56c596866;5
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;58370cee-4e75-42b2-ab4b-c158fbe140bc;565cea36-41e8-4e44-bc7b-356271c35a4c;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;58370cee-4e75-42b2-ab4b-c158fbe140bc;912c0707-ec72-4956-b8a9-ff801f83a87d;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;58370cee-4e75-42b2-ab4b-c158fbe140bc;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;2838fc78-9594-4b6b-86c4-cff56c596866;8
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;a95802e5-2908-4f62-9e52-caeca9ddc5b4;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;07c93f33-2b4c-4e94-b2d9-8a30553e0bee;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;560cc086-1f75-480a-882f-f654b45ed737;565cea36-41e8-4e44-bc7b-356271c35a4c;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2838fc78-9594-4b6b-86c4-cff56c596866;a95802e5-2908-4f62-9e52-caeca9ddc5b4;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2838fc78-9594-4b6b-86c4-cff56c596866;2dc119b4-ee2b-4134-b521-97fcb7db2b12;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2838fc78-9594-4b6b-86c4-cff56c596866;25549f6d-f61a-4506-aa8f-9f5c19daede0;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2838fc78-9594-4b6b-86c4-cff56c596866;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2838fc78-9594-4b6b-86c4-cff56c596866;3db4a004-054b-4885-82ef-9b6c132de667;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2838fc78-9594-4b6b-86c4-cff56c596866;53461b44-1e97-4109-a5eb-f354ec52e947;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2838fc78-9594-4b6b-86c4-cff56c596866;8943abcb-0649-47c3-9c73-ccc346614ebb;4
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2838fc78-9594-4b6b-86c4-cff56c596866;4489daf8-e647-4631-a2b9-03014b8f2d37;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;47a4542f-b21a-49e7-930d-10b55f5d4381;912c0707-ec72-4956-b8a9-ff801f83a87d;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;565cea36-41e8-4e44-bc7b-356271c35a4c;2dc119b4-ee2b-4134-b521-97fcb7db2b12;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;a95802e5-2908-4f62-9e52-caeca9ddc5b4;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;a95802e5-2908-4f62-9e52-caeca9ddc5b4;3db4a004-054b-4885-82ef-9b6c132de667;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;a95802e5-2908-4f62-9e52-caeca9ddc5b4;8943abcb-0649-47c3-9c73-ccc346614ebb;4
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;a95802e5-2908-4f62-9e52-caeca9ddc5b4;07c93f33-2b4c-4e94-b2d9-8a30553e0bee;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2dc119b4-ee2b-4134-b521-97fcb7db2b12;3db4a004-054b-4885-82ef-9b6c132de667;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2dc119b4-ee2b-4134-b521-97fcb7db2b12;4489daf8-e647-4631-a2b9-03014b8f2d37;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;912c0707-ec72-4956-b8a9-ff801f83a87d;4489daf8-e647-4631-a2b9-03014b8f2d37;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;25549f6d-f61a-4506-aa8f-9f5c19daede0;4489daf8-e647-4631-a2b9-03014b8f2d37;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;38bec0da-8214-414c-b3d5-081400e8dce1;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;560cc086-1f75-480a-882f-f654b45ed737;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;0740b919-defd-4c78-9250-261d6471ecfb;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;10
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;58370cee-4e75-42b2-ab4b-c158fbe140bc;9
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;8
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;2838fc78-9594-4b6b-86c4-cff56c596866;13
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;565cea36-41e8-4e44-bc7b-356271c35a4c;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;a95802e5-2908-4f62-9e52-caeca9ddc5b4;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;912c0707-ec72-4956-b8a9-ff801f83a87d;4
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;25549f6d-f61a-4506-aa8f-9f5c19daede0;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;8943abcb-0649-47c3-9c73-ccc346614ebb;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;4489daf8-e647-4631-a2b9-03014b8f2d37;4
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;560cc086-1f75-480a-882f-f654b45ed737;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;0740b919-defd-4c78-9250-261d6471ecfb;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;2838fc78-9594-4b6b-86c4-cff56c596866;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;06d6f22a-51fd-4113-bba7-a5634e6ce96e;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;06d6f22a-51fd-4113-bba7-a5634e6ce96e;58370cee-4e75-42b2-ab4b-c158fbe140bc;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;06d6f22a-51fd-4113-bba7-a5634e6ce96e;2838fc78-9594-4b6b-86c4-cff56c596866;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;06d6f22a-51fd-4113-bba7-a5634e6ce96e;a95802e5-2908-4f62-9e52-caeca9ddc5b4;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;06d6f22a-51fd-4113-bba7-a5634e6ce96e;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;0740b919-defd-4c78-9250-261d6471ecfb;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;4
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;58370cee-4e75-42b2-ab4b-c158fbe140bc;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;560cc086-1f75-480a-882f-f654b45ed737;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;560cc086-1f75-480a-882f-f654b45ed737;3db4a004-054b-4885-82ef-9b6c132de667;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;a95802e5-2908-4f62-9e52-caeca9ddc5b4;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;8943abcb-0649-47c3-9c73-ccc346614ebb;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;58370cee-4e75-42b2-ab4b-c158fbe140bc;2838fc78-9594-4b6b-86c4-cff56c596866;5
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;58370cee-4e75-42b2-ab4b-c158fbe140bc;912c0707-ec72-4956-b8a9-ff801f83a87d;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;2838fc78-9594-4b6b-86c4-cff56c596866;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;a95802e5-2908-4f62-9e52-caeca9ddc5b4;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;912c0707-ec72-4956-b8a9-ff801f83a87d;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;2838fc78-9594-4b6b-86c4-cff56c596866;2dc119b4-ee2b-4134-b521-97fcb7db2b12;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;2838fc78-9594-4b6b-86c4-cff56c596866;53461b44-1e97-4109-a5eb-f354ec52e947;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;2838fc78-9594-4b6b-86c4-cff56c596866;8943abcb-0649-47c3-9c73-ccc346614ebb;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;a95802e5-2908-4f62-9e52-caeca9ddc5b4;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;a95802e5-2908-4f62-9e52-caeca9ddc5b4;8943abcb-0649-47c3-9c73-ccc346614ebb;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;560cc086-1f75-480a-882f-f654b45ed737;4
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;10
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;58370cee-4e75-42b2-ab4b-c158fbe140bc;5
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;7
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;2838fc78-9594-4b6b-86c4-cff56c596866;18
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;565cea36-41e8-4e44-bc7b-356271c35a4c;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;a95802e5-2908-4f62-9e52-caeca9ddc5b4;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;2dc119b4-ee2b-4134-b521-97fcb7db2b12;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;8943abcb-0649-47c3-9c73-ccc346614ebb;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;4489daf8-e647-4631-a2b9-03014b8f2d37;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;06d6f22a-51fd-4113-bba7-a5634e6ce96e;560cc086-1f75-480a-882f-f654b45ed737;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;06d6f22a-51fd-4113-bba7-a5634e6ce96e;2838fc78-9594-4b6b-86c4-cff56c596866;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;06d6f22a-51fd-4113-bba7-a5634e6ce96e;912c0707-ec72-4956-b8a9-ff801f83a87d;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;06d6f22a-51fd-4113-bba7-a5634e6ce96e;25549f6d-f61a-4506-aa8f-9f5c19daede0;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;47a4542f-b21a-49e7-930d-10b55f5d4381;0740b919-defd-4c78-9250-261d6471ecfb;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;47a4542f-b21a-49e7-930d-10b55f5d4381;2838fc78-9594-4b6b-86c4-cff56c596866;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;a9fd458e-16ba-4a69-bea1-fc43c3e3fb22;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;a9fd458e-16ba-4a69-bea1-fc43c3e3fb22;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;0740b919-defd-4c78-9250-261d6471ecfb;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;4
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;0740b919-defd-4c78-9250-261d6471ecfb;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;0740b919-defd-4c78-9250-261d6471ecfb;2838fc78-9594-4b6b-86c4-cff56c596866;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;0740b919-defd-4c78-9250-261d6471ecfb;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;0740b919-defd-4c78-9250-261d6471ecfb;4489daf8-e647-4631-a2b9-03014b8f2d37;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;38bec0da-8214-414c-b3d5-081400e8dce1;58370cee-4e75-42b2-ab4b-c158fbe140bc;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;38bec0da-8214-414c-b3d5-081400e8dce1;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;38bec0da-8214-414c-b3d5-081400e8dce1;2838fc78-9594-4b6b-86c4-cff56c596866;3
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;38bec0da-8214-414c-b3d5-081400e8dce1;a95802e5-2908-4f62-9e52-caeca9ddc5b4;5
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;38bec0da-8214-414c-b3d5-081400e8dce1;2dc119b4-ee2b-4134-b521-97fcb7db2b12;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;38bec0da-8214-414c-b3d5-081400e8dce1;3db4a004-054b-4885-82ef-9b6c132de667;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;38bec0da-8214-414c-b3d5-081400e8dce1;53461b44-1e97-4109-a5eb-f354ec52e947;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;560cc086-1f75-480a-882f-f654b45ed737;58370cee-4e75-42b2-ab4b-c158fbe140bc;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;560cc086-1f75-480a-882f-f654b45ed737;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;560cc086-1f75-480a-882f-f654b45ed737;2838fc78-9594-4b6b-86c4-cff56c596866;4
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;560cc086-1f75-480a-882f-f654b45ed737;565cea36-41e8-4e44-bc7b-356271c35a4c;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;560cc086-1f75-480a-882f-f654b45ed737;a95802e5-2908-4f62-9e52-caeca9ddc5b4;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;560cc086-1f75-480a-882f-f654b45ed737;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;560cc086-1f75-480a-882f-f654b45ed737;25549f6d-f61a-4506-aa8f-9f5c19daede0;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;58370cee-4e75-42b2-ab4b-c158fbe140bc;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;565cea36-41e8-4e44-bc7b-356271c35a4c;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_223;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;912c0707-ec72-4956-b8a9-ff801f83a87d;3
